"","Name","Host","genome","Label","Domain","Phylum","Class","Order","Family","Genus","Habitat","Substrate","Parentmaterial","Location","Continent","Host_Phylum","Host_Class","Host_Order","Host_Family","Host_Genus","Host_Species","X.3.Hydroxypropionate_bi.cycle","Acetyl.CoA_pathway","Citrate_cycle_","Dicarboxylate.hydroxybutyrate_cycle","Entner.Doudoroff_pathway","Glycolysis","Glyoxylate_cycle","Hydroxypropionate.hydroxybutylate_cycle","Methanogenesis","Pentose_phosphate_pathway","Reductive_acetyl.CoA_pathway","Reductive_citrate_cycle","Reductive_pentose_phosphate_cycle","NAD.P.H","NADH_dehydrogenase","NADH_quinone_oxidoreductase","Fumarate_reductase","Succinate_dehydrogenase","Succinate_dehydrogenase._prokaryotes","Cytochrome_bc1_complex","Cytochrome_bc1_complex_respiratory_unit","Cytochrome_bd_ubiquinol_oxidase","Cytochrome_bd_ubiquinol_oxidase_cbb3.type","Cytochrome_c_oxidase","Cytochrome_aa3.600_menaquinol_oxidase","Cytochrome_c_oxidase.1","Cytochrome_c_oxidase._prokaryotes","Cytochrome_o_ubiquinol_oxidase","F.type_ATPase_eukaryotes","F.type_ATPase_prokaryotes_chloroplasts","V.type_ATPase__eukaryotes","V.A.type_ATPase_prokaryotes","Alpha.galactans","Alpha.mannan","Amorphous_Cellulose","Arabinan","Arabinose_cleavage","Beta.galactan_.pectic_galactan.","Beta.mannan","Chitin","Crystalline_Cellulose","Fucose_Cleavage","Mixed.Linkage_glucans","Mucin","Pectin","Polyphenolics","Rhamnose_cleavage","Starch","Sulf.Polysachharides","Xylans","Xyloglucan","Methanogenesis_Key_functional_gene","acetate_too_methane_pt_1","acetate__to__methane_pt_2","acetate__to__methane_pt_3","dimethylamine__to__monomethylamine","methane__to__methanol._with_oxygen","methane__to__methanol._with_oxygen.1","methanol__to__methane","monomethylamine__to__ammonia","putative_but_not_defining_CO2__to__methane","trimethylamine__to__dimethylamine","Bacterial_ammonia_oxidation_aerobic_specific","Nitrogen_metabolism._Bacterial_ammonia_oxidation_anaerobic_specific","Bacterial.Archaeal_ammonia_oxidation","Dissimilatory_nitrite_reduction_to_ammonia","Nitrogen_fixation_alternative","ammonia__to__nitrite","nitrate__to__nitrite","nitric_oxide__to__nitrous_oxide","nitrite__to__nitrate","nitrite__to__nitric_oxide","nitrogen__to__ammonia","nitrous_oxide__to__nitrogen","TMAO_reductase","arsenate_reduction_pt_1","arsenate_reduction_pt_2","mercury_reduction","selenate.Chlorate_reduction","Photosystem_I","Photosystem_II","Alcohol_production","Butyrate_pt_1","Butyrate_pt_2","Propionate_pt_1","Propionate_pt_2","acetate_pt_1","acetate_pt_2","acetate_pt_3","lactate_D","lactate_L","pyruvate__to__acetyl_CoA_v1","pyruvate__to__acetyl_CoA_v2","pyruvate__to__acetylCoA_f_and__formate_v3","thiosulfate__to__sulfate","sulfate__to__sulfide","tetrathionate__to__thiosulfate","thiosulfate__to__sulfite"
"341","ReEr","Rexia_erecta","Bin.002.fastaRexia_erecta_assembly","ReEr_Bin.002","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Flavisolibacter","temperate_wet_wall","subaerial","","North_Carolina,_USA","North_America","Cyanobacteria","unclassified","Nostocales","Tolypothrichaceae","Rexia","erecta",0,0,0.875,0.384615385,0.75,0.777777778,0.6,0,0,1,0.285714286,0.7,0.909090909,1,0,0.083333333,0,0,0.5,0,0,0.333333333,0.333333333,0,0,0.133333333,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"342","ReEr","Rexia_erecta","Bin.008.fastaRexia_erecta_assembly","ReEr_Bin.008","d__Bacteria","p__Actinobacteriota","c__Acidimicrobiia","o__Acidimicrobiales","f__Ilumatobacteraceae","g__VFMC01","temperate_wet_wall","subaerial","","North_Carolina,_USA","North_America","Cyanobacteria","unclassified","Nostocales","Tolypothrichaceae","Rexia","erecta",0,0,0.625,0.384615385,0.75,0.888888889,0.4,0.071428571,0,1,0.142857143,0.4,0.727272727,0,0,0,0,0,1,0,0.666666667,0.666666667,0.666666667,0,0,0.133333333,1,0,0,0.75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"343","ReEr","Rexia_erecta","Bin.006.fastaRexia_erecta_assembly","ReEr_Bin.006","d__Bacteria","p__Cyanobacteriota","c__Cyanobacteriia","o__Cyanobacteriales","f__Nostocaceae","g__Pelatocladus","temperate_wet_wall","subaerial","","North_Carolina,_USA","North_America","Cyanobacteria","unclassified","Nostocales","Tolypothrichaceae","Rexia","erecta",0.5,0,0.875,0.384615385,1,0.888888889,0.6,0.142857143,0,1,0.285714286,0.7,0.727272727,0,0,1,0,0,0.75,0,1,0.666666667,0.666666667,0,0,0.133333333,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
"344","ReEr","Rexia_erecta","Bin.005.fastaRexia_erecta_assembly","ReEr_Bin.005","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingomicrobium","temperate_wet_wall","subaerial","","North_Carolina,_USA","North_America","Cyanobacteria","unclassified","Nostocales","Tolypothrichaceae","Rexia","erecta",0.75,0,1,0.461538462,0.25,0.888888889,0.8,0.071428571,0,0.857142857,0.428571429,0.7,0.636363636,0,0.142857143,1,0,0,1,0.3,1,0.666666667,0.666666667,1,0,0.2,1,0,0.066666667,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
"345","RoMo","Roholtiella_mojaviensis","Bin.005.fastaRoholtiella_mojaviensis_assembly","RoMo_Bin.005","d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Hydrogenophaga","desert_soil","soil","granitic","California,_USA","North_America","Cyanobacteria","unclassified","Nostocales","Fortieaceae","Roholtiella","Roholtiella_mojaviensis",0,0,0.875,0.153846154,0.75,0.333333333,0.2,0.142857143,0,0.714285714,0.142857143,0.6,0.272727273,0,0,0.785714286,0,0,0.75,0,0,0,0,1,0,0.133333333,0.666666667,0,0,0.875,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0
"346","RoMo","Roholtiella_mojaviensis","Bin.011.fastaRoholtiella_mojaviensis_assembly","RoMo_Bin.011","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Acetobacterales","f__Acetobacteraceae","g__Roseomonas","desert_soil","soil","granitic","California,_USA","North_America","Cyanobacteria","unclassified","Nostocales","Fortieaceae","Roholtiella","Roholtiella_mojaviensis",0.5,0,1,0.461538462,0.25,0.666666667,1,0.142857143,0,0.857142857,0.285714286,0.7,0.636363636,0.090909091,0.142857143,0.928571429,0,0,1,0.3,1,0.666666667,0.666666667,1,0,0.2,1,0,0.066666667,0.875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
"347","RoMo","Roholtiella_mojaviensis","Bin.003.fastaRoholtiella_mojaviensis_assembly","RoMo_Bin.003","d__Bacteria","p__Acidobacteriota","c__Blastocatellia","o__Pyrinomonadales","f__Pyrinomonadaceae","g__SXVE01","desert_soil","soil","granitic","California,_USA","North_America","Cyanobacteria","unclassified","Nostocales","Fortieaceae","Roholtiella","Roholtiella_mojaviensis",0,0,0.875,0.461538462,0.75,0.777777778,0.6,0.071428571,0,1,0.285714286,0.7,0.909090909,1,0,0.083333333,0,0,0.5,0,0,0,0,0,0,0.133333333,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"348","RoMo","Roholtiella_mojaviensis","Bin.013.fastaRoholtiella_mojaviensis_assembly","RoMo_Bin.013","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingomonas","desert_soil","soil","granitic","California,_USA","North_America","Cyanobacteria","unclassified","Nostocales","Fortieaceae","Roholtiella","Roholtiella_mojaviensis",0,0,1,0.384615385,0.75,0.888888889,0.8,0.214285714,0.125,1,0,0.8,0.727272727,0,0,1,0,0,1,0,0.333333333,0,0,0,0,0.133333333,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
"349","RoMo","Roholtiella_mojaviensis","Bin.001.fastaRoholtiella_mojaviensis_assembly","RoMo_Bin.001","d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Rhizobacter","desert_soil","soil","granitic","California,_USA","North_America","Cyanobacteria","unclassified","Nostocales","Fortieaceae","Roholtiella","Roholtiella_mojaviensis",0,0,0.875,0.461538462,0.75,0.888888889,0.4,0.214285714,0.125,1,0.285714286,0.8,0.727272727,0.090909091,0,0.785714286,0,0,0.75,0,0,0,0,1,0,0.133333333,0.666666667,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
"350","RoMo","Roholtiella_mojaviensis","Bin.016.fastaRoholtiella_mojaviensis_assembly","RoMo_Bin.016","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Acetobacterales","f__Acetobacteraceae","g__Roseococcus","desert_soil","soil","granitic","California,_USA","North_America","Cyanobacteria","unclassified","Nostocales","Fortieaceae","Roholtiella","Roholtiella_mojaviensis",0,0,0.5,0.307692308,0.5,0.444444444,0.2,0.071428571,0,0.857142857,0.142857143,0.4,0.363636364,0,0,0.833333333,0,0,0,0.2,0.666666667,0.666666667,0.666666667,0,0,0.066666667,0.666666667,0,0,0.375,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"351","RoMo","Roholtiella_mojaviensis","Bin.008.fastaRoholtiella_mojaviensis_assembly","RoMo_Bin.008","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__","desert_soil","soil","granitic","California,_USA","North_America","Cyanobacteria","unclassified","Nostocales","Fortieaceae","Roholtiella","Roholtiella_mojaviensis",0,0,0.875,0.384615385,0.75,1,0.8,0.071428571,0.25,1,0.285714286,0.5,0.727272727,0,0,0,0,0,1,0,1,0.666666667,0.666666667,0,0,0.133333333,1,0,0,0.875,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"352","RoMo","Roholtiella_mojaviensis","Bin.015.fastaRoholtiella_mojaviensis_assembly","RoMo_Bin.015","d__Bacteria","p__Chloroflexota","c__Anaerolineae","o__SBR1031","f__A4b","g__OLB15","desert_soil","soil","granitic","California,_USA","North_America","Cyanobacteria","unclassified","Nostocales","Fortieaceae","Roholtiella","Roholtiella_mojaviensis",0,0,0.875,0.538461538,0.75,0.666666667,0.4,0.071428571,0,0.857142857,0.285714286,0.6,0.727272727,0,0,0.857142857,0,0,1,0.3,1,0.666666667,0.666666667,1,0,0.2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"353","RoMo","Roholtiella_mojaviensis","Bin.002.fastaRoholtiella_mojaviensis_assembly","RoMo_Bin.002","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Erythrobacter","desert_soil","soil","granitic","California,_USA","North_America","Cyanobacteria","unclassified","Nostocales","Fortieaceae","Roholtiella","Roholtiella_mojaviensis",0,0,0.875,0.384615385,0,0.888888889,0.4,0.142857143,0.125,0.714285714,0.428571429,0.7,0.545454545,0,0,0,0,0,0.75,0,0,0,0,0.666666667,0,0.133333333,0.333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"354","RoMo","Roholtiella_mojaviensis","Bin.004.fastaRoholtiella_mojaviensis_assembly","RoMo_Bin.004","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Aestuariivirgaceae","g__","desert_soil","soil","granitic","California,_USA","North_America","Cyanobacteria","unclassified","Nostocales","Fortieaceae","Roholtiella","Roholtiella_mojaviensis",0.75,0,1,0.461538462,0.25,0.888888889,0.8,0.071428571,0,0.857142857,0.428571429,0.7,0.636363636,0,0.142857143,1,0,0,1,0.3,1,0.666666667,0.666666667,1,0,0.2,1,0,0.066666667,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
"355","RoMo","Roholtiella_mojaviensis","Bin.009.fastaRoholtiella_mojaviensis_assembly","RoMo_Bin.009","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Beijerinckiaceae","g__Alsobacter","desert_soil","soil","granitic","California,_USA","North_America","Cyanobacteria","unclassified","Nostocales","Fortieaceae","Roholtiella","Roholtiella_mojaviensis",0.5,0,0.5,0.384615385,0.5,0.777777778,0.2,0.071428571,0,1,0.285714286,0.5,0.545454545,0,0.142857143,0.090909091,0.25,0,0.75,0.3,1,0.666666667,0.666666667,0.75,0,0.2,1,0,0.066666667,0.875,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0
"356","RoMo","Roholtiella_mojaviensis","Bin.010.fastaRoholtiella_mojaviensis_assembly","RoMo_Bin.010","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__","desert_soil","soil","granitic","California,_USA","North_America","Cyanobacteria","unclassified","Nostocales","Fortieaceae","Roholtiella","Roholtiella_mojaviensis",0,0,1,0.461538462,0.25,0.777777778,1,0.142857143,0,0.857142857,0.285714286,0.8,0.818181818,0,0.071428571,1,0,0,1,0.3,1,0.666666667,0.666666667,1,0,0.2,1,0,0,0.875,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
"357","ScSp","Scytolyngbya_sp.","Bin.001.fastaScytolyngbya_sp_assembly","ScSp_Bin.001","d__Bacteria","p__Cyanobacteria","c__Cyanobacteriia","o__Cyanobacteriales","f__Chamaesiphonaceae","g__","freshwater_stream","fresh_water","","Hawaii,
USA","Pacific_Islands","Cyanobacteria","unclassified","Leptolynbyales","Leptolyngbyaceae","Scytolyngbya","Scytolyngbya_sp.",0,0,0.875,0.384615385,0.75,0.777777778,0.6,0,0,1,0.285714286,0.6,0.909090909,0.909090909,0,0.083333333,0,0,0.5,0,0,0,0,0,0,0.133333333,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"358","ScSp","Scytolyngbya_sp.","Bin.002.fastaScytolyngbya_sp_assembly","ScSp_Bin.002","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Devosiaceae","g__Devosia","freshwater_stream","fresh_water","","Hawaii,
USA","Pacific_Islands","Cyanobacteria","unclassified","Leptolynbyales","Leptolyngbyaceae","Scytolyngbya","Scytolyngbya_sp.",0.25,0,1,0.538461538,1,0.666666667,0.8,0.071428571,0,0.857142857,0.571428571,0.8,0.727272727,0,0,1,0,0,1,0.3,1,0.666666667,0.666666667,1,0,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
"359","ScSp","Scytolyngbya_sp.","Bin.004.fastaScytolyngbya_sp_assembly","ScSp_Bin.004","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Phenylobacterium","freshwater_stream","fresh_water","","Hawaii,
USA","Pacific_Islands","Cyanobacteria","unclassified","Leptolynbyales","Leptolyngbyaceae","Scytolyngbya","Scytolyngbya_sp.",0.75,0,1,0.461538462,0.75,0.888888889,0.8,0.142857143,0,0.857142857,0.428571429,0.7,1,0,0.142857143,1,0,0,1,0.222222222,1,0.666666667,0.666666667,1,0,0.2,1,0,0.066666667,0.875,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
"360","ScSp","Scytolyngbya_sp.","Bin.003.fastaScytolyngbya_sp_assembly","ScSp_Bin.003","d__Bacteria","p__Actinobacteriota","c__Actinomycetia","o__Mycobacteriales","f__Pseudonocardiaceae","g__Pseudonocardia","freshwater_stream","fresh_water","","Hawaii,
USA","Pacific_Islands","Cyanobacteria","unclassified","Leptolynbyales","Leptolyngbyaceae","Scytolyngbya","Scytolyngbya_sp.",0.25,0,1,0.538461538,0,0.777777778,0.6,0.142857143,0,0.857142857,0.428571429,0.7,0.636363636,0,0.142857143,1,0,0,1,0.3,1,0.666666667,0.666666667,1,0,0.2,1,0,0.066666667,0.875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
"361","SyHy","Scytonema_hyalinum","Bin.006.fastaScytonema_hyalinum_assembly","SyHy_Bin.006","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Xanthobacteraceae","g__Bradyrhizobium","desert_soil","soil","mixed,_gneiss","California,
USA","North_America","Cyanobacteria","unclassified","Nostocales","Scytonemataceae","Scytonema","Scytonema_hyalinum",0,0,1,0.384615385,1,0.777777778,0.6,0.142857143,0,0.857142857,0.285714286,0.7,0.818181818,0,0.142857143,0.928571429,0,0,1,0.3,1,0.666666667,0.666666667,0,0,0.2,1,0,0,0.875,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"362","SyHy","Scytonema_hyalinum","Bin.009.fastaScytonema_hyalinum_assembly","SyHy_Bin.009","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingomonas","desert_soil","soil","mixed,_gneiss","California,
USA","North_America","Cyanobacteria","unclassified","Nostocales","Scytonemataceae","Scytonema","Scytonema_hyalinum",0,0,1,0.384615385,0.75,0.555555556,0.6,0.214285714,0.125,1,0,0.6,0.545454545,0,0,0.785714286,0,0,0.75,0,0,0,0,0,0,0.133333333,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"363","SyHy","Scytonema_hyalinum","Bin.007.fastaScytonema_hyalinum_assembly","SyHy_Bin.007","d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Acidovorax","desert_soil","soil","mixed,_gneiss","California,
USA","North_America","Cyanobacteria","unclassified","Nostocales","Scytonemataceae","Scytonema","Scytonema_hyalinum",0,0,1,0.307692308,1,0.666666667,0.6,0.142857143,0,1,0.285714286,0.7,0.727272727,0,0.142857143,0.928571429,0,0,1,0.3,1,0.666666667,0.666666667,0,0,0.2,1,1,0,0.875,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"364","SyHy","Scytonema_hyalinum","Bin.008.fastaScytonema_hyalinum_assembly","SyHy_Bin.008","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Rhizobiaceae","g__Aurantimonas","desert_soil","soil","mixed,_gneiss","California,
USA","North_America","Cyanobacteria","unclassified","Nostocales","Scytonemataceae","Scytonema","Scytonema_hyalinum",0,0,1,0.307692308,1,0.666666667,0.6,0.142857143,0,1,0.285714286,0.7,0.727272727,0,0.142857143,0.928571429,0,0,1,0.3,1,0.666666667,0.666666667,0,0,0.2,1,0,0,0.875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"365","SyHy","Scytonema_hyalinum","Bin.001.fastaScytonema_hyalinum_assembly","SyHy_Bin.001","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Paracnuella","desert_soil","soil","mixed,_gneiss","California,
USA","North_America","Cyanobacteria","unclassified","Nostocales","Scytonemataceae","Scytonema","Scytonema_hyalinum",0.25,0,0.875,0.384615385,0.25,0.777777778,0.6,0.142857143,0,0.714285714,0.285714286,0.7,0.818181818,0,0.071428571,0.928571429,0,0,1,0.222222222,1,0.666666667,0.666666667,1,0,0.133333333,1,0,0.066666667,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"366","SyHy","Scytonema_hyalinum","Bin.011.fastaScytonema_hyalinum_assembly","SyHy_Bin.011","d__Bacteria","p__Firmicutes","c__Bacilli","o__Paenibacillales","f__Paenibacillaceae","g__Paenibacillus","desert_soil","soil","mixed,_gneiss","California,
USA","North_America","Cyanobacteria","unclassified","Nostocales","Scytonemataceae","Scytonema","Scytonema_hyalinum",0.5,0,0.875,0.384615385,0.5,0.777777778,0.4,0.142857143,0,0.857142857,0.428571429,0.8,0.727272727,0,0.142857143,0.857142857,0,0,1,0.222222222,1,0.666666667,0.666666667,1,0,0.2,1,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
"367","SyHy","Scytonema_hyalinum","Bin.010.fastaScytonema_hyalinum_assembly","SyHy_Bin.010","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Rhizobiaceae","g__Pararhizobium","desert_soil","soil","mixed,_gneiss","California,
USA","North_America","Cyanobacteria","unclassified","Nostocales","Scytonemataceae","Scytonema","Scytonema_hyalinum",0,0,0.875,0.307692308,0.5,1,0.6,0.142857143,0.125,1,0.285714286,0.7,0.727272727,0,0,1,0,0,0.75,0,1,0.666666667,0.666666667,0,0,0.133333333,1,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
"368","SyHy","Scytonema_hyalinum","Bin.012.fastaScytonema_hyalinum_assembly","SyHy_Bin.012","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Beijerinckiaceae","g__Bosea","desert_soil","soil","mixed,_gneiss","California,
USA","North_America","Cyanobacteria","unclassified","Nostocales","Scytonemataceae","Scytonema","Scytonema_hyalinum",0.25,0,1,0.461538462,0.75,0.888888889,0.8,0.142857143,0,0.857142857,0.285714286,0.8,0.818181818,0,0.142857143,1,0,0,1,0.3,1,0.666666667,0.666666667,0,0,0.2,1,0,0,0.875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
