,Name,Host,genome,Label,Domain,Phylum,Class,Order,Family,Genus,Species,Present,Habitat3,Habitat2,Habitat,Substrate,Parentmaterial,Location,Continent,Host_Phylum,Host_Class,Host_Order,Host_Family,Host_Genus,Host_Species,Annual_Mean_Temperature,Annual_Precipitation,Altitude
352,Roholtiella mojaviensis,Roholtiella_mojaviensis,Bin.015.fastaRoholtiella_mojaviensis_assembly,RoMo_Bin.015,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Paucimonas,s__,1,desert,desert_soil,desert soil,soil,granitic,"California, USA",North America,Cyanobacteria,unclassified,Nostocales,Fortieaceae,Roholtiella,Roholtiella mojaviensis,NA,NA,
353,Roholtiella mojaviensis,Roholtiella_mojaviensis,Bin.002.fastaRoholtiella_mojaviensis_assembly,RoMo_Bin.002,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__PHOS-HE28,g__PHOS-HE28,s__,1,desert,desert_soil,desert soil,soil,granitic,"California, USA",North America,Cyanobacteria,unclassified,Nostocales,Fortieaceae,Roholtiella,Roholtiella mojaviensis,NA,NA,
354,Roholtiella mojaviensis,Roholtiella_mojaviensis,Bin.004.fastaRoholtiella_mojaviensis_assembly,RoMo_Bin.004,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Acetobacterales,f__Acetobacteraceae,g__Roseomonas,s__,1,desert,desert_soil,desert soil,soil,granitic,"California, USA",North America,Cyanobacteria,unclassified,Nostocales,Fortieaceae,Roholtiella,Roholtiella mojaviensis,NA,NA,
355,Roholtiella mojaviensis,Roholtiella_mojaviensis,Bin.009.fastaRoholtiella_mojaviensis_assembly,RoMo_Bin.009,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Acetobacterales,f__Acetobacteraceae,g__Roseomonas,s__,1,desert,desert_soil,desert soil,soil,granitic,"California, USA",North America,Cyanobacteria,unclassified,Nostocales,Fortieaceae,Roholtiella,Roholtiella mojaviensis,NA,NA,
356,Roholtiella mojaviensis,Roholtiella_mojaviensis,Bin.010.fastaRoholtiella_mojaviensis_assembly,RoMo_Bin.010,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomicrobium,s__,1,desert,desert_soil,desert soil,soil,granitic,"California, USA",North America,Cyanobacteria,unclassified,Nostocales,Fortieaceae,Roholtiella,Roholtiella mojaviensis,NA,NA,
357,Scytolyngbya sp.,Scytolyngbya_sp.,Bin.001.fastaScytolyngbya_sp_assembly,ScSp_Bin.001,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Leptolyngbyales,f__Leptolyngbyaceae,g__,s__,1,tropical,fresh_water,freshwater stream,fresh water,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,Scytolyngbya,Scytolyngbya sp.,22,2335,610
358,Scytolyngbya sp.,Scytolyngbya_sp.,Bin.002.fastaScytolyngbya_sp_assembly,ScSp_Bin.002,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__UKL13-2,g__,s__,1,tropical,fresh_water,freshwater stream,fresh water,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,Scytolyngbya,Scytolyngbya sp.,22,2335,610
359,Scytolyngbya sp.,Scytolyngbya_sp.,Bin.004.fastaScytolyngbya_sp_assembly,ScSp_Bin.004,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Alsobacter,s__,1,tropical,fresh_water,freshwater stream,fresh water,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,Scytolyngbya,Scytolyngbya sp.,22,2335,610
360,Scytolyngbya sp.,Scytolyngbya_sp.,Bin.003.fastaScytolyngbya_sp_assembly,ScSp_Bin.003,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Acetobacterales,f__Acetobacteraceae,g__Rhodovarius,s__,1,tropical,fresh_water,freshwater stream,fresh water,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,Scytolyngbya,Scytolyngbya sp.,22,2335,610
361,Scytonema hyalinum,Scytonema_hyalinum,Bin.006.fastaScytonema_hyalinum_assembly,SyHy_Bin.006,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__17J80-11,s__,1,desert,desert_soil,desert soil,soil,gneiss,"California,
USA",North America,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Scytonema,Scytonema hyalinum,20.1,128,619
362,Scytonema hyalinum,Scytonema_hyalinum,Bin.009.fastaScytonema_hyalinum_assembly,SyHy_Bin.009,d__Bacteria,p__Chloroflexota,c__Chloroflexia,o__Thermomicrobiales,f__UBA6265,g__CADCWK01,s__,1,desert,desert_soil,desert soil,soil,gneiss,"California,
USA",North America,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Scytonema,Scytonema hyalinum,20.1,128,619
363,Scytonema hyalinum,Scytonema_hyalinum,Bin.007.fastaScytonema_hyalinum_assembly,SyHy_Bin.007,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Devosiaceae,g__Devosia,s__,1,desert,desert_soil,desert soil,soil,gneiss,"California,
USA",North America,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Scytonema,Scytonema hyalinum,20.1,128,619
364,Scytonema hyalinum,Scytonema_hyalinum,Bin.008.fastaScytonema_hyalinum_assembly,SyHy_Bin.008,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Devosiaceae,g__Devosia,s__,1,desert,desert_soil,desert soil,soil,gneiss,"California,
USA",North America,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Scytonema,Scytonema hyalinum,20.1,128,619
365,Scytonema hyalinum,Scytonema_hyalinum,Bin.001.fastaScytonema_hyalinum_assembly,SyHy_Bin.001,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Microvirga,s__,1,desert,desert_soil,desert soil,soil,gneiss,"California,
USA",North America,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Scytonema,Scytonema hyalinum,20.1,128,619
366,Scytonema hyalinum,Scytonema_hyalinum,Bin.011.fastaScytonema_hyalinum_assembly,SyHy_Bin.011,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Microvirga,s__,1,desert,desert_soil,desert soil,soil,gneiss,"California,
USA",North America,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Scytonema,Scytonema hyalinum,20.1,128,619
367,Scytonema hyalinum,Scytonema_hyalinum,Bin.010.fastaScytonema_hyalinum_assembly,SyHy_Bin.010,d__Bacteria,p__Actinobacteriota,c__Actinomycetia,o__Mycobacteriales,f__Pseudonocardiaceae,g__Pseudonocardia,s__,1,desert,desert_soil,desert soil,soil,gneiss,"California,
USA",North America,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Scytonema,Scytonema hyalinum,20.1,128,619
368,Scytonema hyalinum,Scytonema_hyalinum,Bin.012.fastaScytonema_hyalinum_assembly,SyHy_Bin.012,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__,1,desert,desert_soil,desert soil,soil,gneiss,"California,
USA",North America,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Scytonema,Scytonema hyalinum,20.1,128,619
369,Scytonema hyalinum,Scytonema_hyalinum,Bin.005.fastaScytonema_hyalinum_assembly,SyHy_Bin.005,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Cyanobacteriales,f__Nostocaceae,g__Tolypothrix,s__,1,desert,desert_soil,desert soil,soil,gneiss,"California,
USA",North America,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Scytonema,Scytonema hyalinum,20.1,128,619
370,Scytonematopsis contorta,Scytonematopsis_contorta,Bin.002.fastaScytonematopsis_contorta_assembly,ScCo_Bin.002,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Acetobacterales,f__Acetobacteraceae,g__,s__,1,tropical,vernal_pool,tropical vernal pool,hydroterrestrial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Nostocales,unclassified,Scytonematopsis,Scytonematopsis contorta,22.1,2985,339
371,Scytonematopsis contorta,Scytonematopsis_contorta,Bin.001.fastaScytonematopsis_contorta_assembly,ScCo_Bin.001,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Cyanobacteriales,f__Nostocaceae,g__Calothrix,s__,1,tropical,vernal_pool,tropical vernal pool,hydroterrestrial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Nostocales,unclassified,Scytonematopsis,Scytonematopsis contorta,22.1,2985,339
372,Spirirestis raphaelensis,Spirirestis_raphaelensis,Bin.004.fastaSpirirestis_raphaelensis_assembly,SpRa_Bin.004,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Allosphingosinicella,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Nostocales,Tolypothrichaceae,Spirirestis,Spirirestis raphaelensis,21.2,119,500
373,Spirirestis raphaelensis,Spirirestis_raphaelensis,Bin.001.fastaSpirirestis_raphaelensis_assembly,SpRa_Bin.001,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Cyanobacteriales,f__Nostocaceae,g__Hassallia,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Nostocales,Tolypothrichaceae,Spirirestis,Spirirestis raphaelensis,21.2,119,500
374,Spirirestis raphaelensis,Spirirestis_raphaelensis,Bin.003.fastaSpirirestis_raphaelensis_assembly,SpRa_Bin.003,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Microvirga,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Nostocales,Tolypothrichaceae,Spirirestis,Spirirestis raphaelensis,21.2,119,500
375,Spirirestis raphaelensis,Spirirestis_raphaelensis,Bin.005.fastaSpirirestis_raphaelensis_assembly,SpRa_Bin.005,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Microvirga,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Nostocales,Tolypothrichaceae,Spirirestis,Spirirestis raphaelensis,21.2,119,500
376,Spirirestis raphaelensis,Spirirestis_raphaelensis,Bin.006.fastaSpirirestis_raphaelensis_assembly,SpRa_Bin.006,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Acetobacterales,f__Acetobacteraceae,g__Paracraurococcus,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Nostocales,Tolypothrichaceae,Spirirestis,Spirirestis raphaelensis,21.2,119,500
377,Spirirestis raphaelensis,Spirirestis_raphaelensis,Bin.002.fastaSpirirestis_raphaelensis_assembly,SpRa_Bin.002,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomicrobium,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Nostocales,Tolypothrichaceae,Spirirestis,Spirirestis raphaelensis,21.2,119,500
378,Stenomitos rutilans,Stenomitos_rutilans,Bin.005.fastaStenomitos_rutilans_assembly,StRu_Bin.005,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Alsobacter,s__,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,Stenomitos,Stenomitos rutilans,23.1,3045,106
379,Stenomitos rutilans,Stenomitos_rutilans,Bin.003.fastaStenomitos_rutilans_assembly,StRu_Bin.003,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Bosea,s__,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,Stenomitos,Stenomitos rutilans,23.1,3045,106
380,Stenomitos rutilans,Stenomitos_rutilans,Bin.008.fastaStenomitos_rutilans_assembly,StRu_Bin.008,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Bosea,s__,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,Stenomitos,Stenomitos rutilans,23.1,3045,106
381,Stenomitos rutilans,Stenomitos_rutilans,Bin.001.fastaStenomitos_rutilans_assembly,StRu_Bin.001,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,s__,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,Stenomitos,Stenomitos rutilans,23.1,3045,106
382,Stenomitos rutilans,Stenomitos_rutilans,Bin.012.fastaStenomitos_rutilans_assembly,StRu_Bin.012,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__SM1A02,g__JABWBC01,s__,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,Stenomitos,Stenomitos rutilans,23.1,3045,106
383,Stenomitos rutilans,Stenomitos_rutilans,Bin.013.fastaStenomitos_rutilans_assembly,StRu_Bin.013,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,g__Ohtaekwangia,s__,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,Stenomitos,Stenomitos rutilans,23.1,3045,106
384,Stenomitos rutilans,Stenomitos_rutilans,Bin.004.fastaStenomitos_rutilans_assembly,StRu_Bin.004,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Paraflavitalea,s__,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,Stenomitos,Stenomitos rutilans,23.1,3045,106
385,Stenomitos rutilans,Stenomitos_rutilans,Bin.009.fastaStenomitos_rutilans_assembly,StRu_Bin.009,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__Pseudorhodoplanes,s__,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,Stenomitos,Stenomitos rutilans,23.1,3045,106
386,Stenomitos rutilans,Stenomitos_rutilans,Bin.006.fastaStenomitos_rutilans_assembly,StRu_Bin.006,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingopyxis,s__,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,Stenomitos,Stenomitos rutilans,23.1,3045,106
387,Stenomitos rutilans,Stenomitos_rutilans,Bin.007.fastaStenomitos_rutilans_assembly,StRu_Bin.007,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Spirosomaceae,g__Spirosoma,s__,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,Stenomitos,Stenomitos rutilans,23.1,3045,106
388,Stenomitos rutilans,Stenomitos_rutilans,Bin.002.fastaStenomitos_rutilans_assembly,StRu_Bin.002,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Leptolyngbyales,f__Leptolyngbyaceae,g__Stenomitos,s__,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,Stenomitos,Stenomitos rutilans,23.1,3045,106
389,Stenomitos rutilans,Stenomitos_rutilans,Bin.011.fastaStenomitos_rutilans_assembly,StRu_Bin.011,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__UBA2791,s__,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,Stenomitos,Stenomitos rutilans,23.1,3045,106
390,Symplocastrum torsivum,Symplocastrum_torsivum,Bin.003.fastaSymplocastrum_torsivum_assembly,SyTo_Bin.003,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Bosea,s__,1,temperate,temperate_soil,grassland soil,soil,,"Colorado,
USA",North America,Cyanobacteria,unclassified,Coleofasciculales,Coleofasciculaceae,Symplocastrum,Symplocastrum torsivum,8.4,365,1622
391,Symplocastrum torsivum,Symplocastrum_torsivum,Bin.006.fastaSymplocastrum_torsivum_assembly,SyTo_Bin.006,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__Flavobacterium lindanitolerans,1,temperate,temperate_soil,grassland soil,soil,,"Colorado,
USA",North America,Cyanobacteria,unclassified,Coleofasciculales,Coleofasciculaceae,Symplocastrum,Symplocastrum torsivum,8.4,365,1622
392,Symplocastrum torsivum,Symplocastrum_torsivum,Bin.005.fastaSymplocastrum_torsivum_assembly,SyTo_Bin.005,d__Bacteria,p__Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Microbacteriaceae,g__Microbacterium,s__Microbacterium pumilum,1,temperate,temperate_soil,grassland soil,soil,,"Colorado,
USA",North America,Cyanobacteria,unclassified,Coleofasciculales,Coleofasciculaceae,Symplocastrum,Symplocastrum torsivum,8.4,365,1622
393,Symplocastrum torsivum,Symplocastrum_torsivum,Bin.004.fastaSymplocastrum_torsivum_assembly,SyTo_Bin.004,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__PALSA-1347,s__,1,temperate,temperate_soil,grassland soil,soil,,"Colorado,
USA",North America,Cyanobacteria,unclassified,Coleofasciculales,Coleofasciculaceae,Symplocastrum,Symplocastrum torsivum,8.4,365,1622
394,Symplocastrum torsivum,Symplocastrum_torsivum,Bin.002.fastaSymplocastrum_torsivum_assembly,SyTo_Bin.002,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Cyanobacteriales,f__Coleofasciculaceae,g__PCC7113,s__,1,temperate,temperate_soil,grassland soil,soil,,"Colorado,
USA",North America,Cyanobacteria,unclassified,Coleofasciculales,Coleofasciculaceae,Symplocastrum,Symplocastrum torsivum,8.4,365,1622
395,Symplocastrum torsivum,Symplocastrum_torsivum,Bin.007.fastaSymplocastrum_torsivum_assembly,SyTo_Bin.007,d__Bacteria,p__Firmicutes,c__Bacilli,o__Paenibacillales,f__Paenibacillaceae,g__Paenibacillus,s__Pseudomonas_E chengduensis,1,temperate,temperate_soil,grassland soil,soil,,"Colorado,
USA",North America,Cyanobacteria,unclassified,Coleofasciculales,Coleofasciculaceae,Symplocastrum,Symplocastrum torsivum,8.4,365,1622
396,Symplocastrum torsivum,Symplocastrum_torsivum,Bin.001.fastaSymplocastrum_torsivum_assembly,SyTo_Bin.001,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingopyxis,s__Sphingopyxis sp003609815,1,temperate,temperate_soil,grassland soil,soil,,"Colorado,
USA",North America,Cyanobacteria,unclassified,Coleofasciculales,Coleofasciculaceae,Symplocastrum,Symplocastrum torsivum,8.4,365,1622
397,Tildeniella nuda,Tildeniella_nuda,Bin.005.fastaTildeniella_nuda_assembly,TiNu_Bin.005,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Spirosomaceae,g__,s__,1,temperate,wet_wall,temperate wet wall,subaerial,,"Zurich,
Switzerland",Europe,Cyanobacteria,unclassified,Oculatellales,unclassified,Tildeniella,Tildeniella nuda,9.1,1102,451
398,Tildeniella nuda,Tildeniella_nuda,Bin.007.fastaTildeniella_nuda_assembly,TiNu_Bin.007,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__,s__,1,temperate,wet_wall,temperate wet wall,subaerial,,"Zurich,
Switzerland",Europe,Cyanobacteria,unclassified,Oculatellales,unclassified,Tildeniella,Tildeniella nuda,9.1,1102,451
399,Tildeniella nuda,Tildeniella_nuda,Bin.012.fastaTildeniella_nuda_assembly,TiNu_Bin.012,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SG8-41,g__,s__,1,temperate,wet_wall,temperate wet wall,subaerial,,"Zurich,
Switzerland",Europe,Cyanobacteria,unclassified,Oculatellales,unclassified,Tildeniella,Tildeniella nuda,9.1,1102,451
400,Tildeniella nuda,Tildeniella_nuda,Bin.001.fastaTildeniella_nuda_assembly,TiNu_Bin.001,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,s__,1,temperate,wet_wall,temperate wet wall,subaerial,,"Zurich,
Switzerland",Europe,Cyanobacteria,unclassified,Oculatellales,unclassified,Tildeniella,Tildeniella nuda,9.1,1102,451
401,Tildeniella nuda,Tildeniella_nuda,Bin.009.fastaTildeniella_nuda_assembly,TiNu_Bin.009,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,s__,1,temperate,wet_wall,temperate wet wall,subaerial,,"Zurich,
Switzerland",Europe,Cyanobacteria,unclassified,Oculatellales,unclassified,Tildeniella,Tildeniella nuda,9.1,1102,451
402,Tildeniella nuda,Tildeniella_nuda,Bin.011.fastaTildeniella_nuda_assembly,TiNu_Bin.011,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Erythrobacter,s__Erythrobacter sp002482865,1,temperate,wet_wall,temperate wet wall,subaerial,,"Zurich,
Switzerland",Europe,Cyanobacteria,unclassified,Oculatellales,unclassified,Tildeniella,Tildeniella nuda,9.1,1102,451
403,Tildeniella nuda,Tildeniella_nuda,Bin.016.fastaTildeniella_nuda_assembly,TiNu_Bin.016,d__Bacteria,p__Chloroflexota,c__Chloroflexia,o__Chloroflexales,f__Chloroflexaceae,g__JAAUQO01,s__,1,temperate,wet_wall,temperate wet wall,subaerial,,"Zurich,
Switzerland",Europe,Cyanobacteria,unclassified,Oculatellales,unclassified,Tildeniella,Tildeniella nuda,9.1,1102,451
404,Tildeniella nuda,Tildeniella_nuda,Bin.002.fastaTildeniella_nuda_assembly,TiNu_Bin.002,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__JJ008,s__,1,temperate,wet_wall,temperate wet wall,subaerial,,"Zurich,
Switzerland",Europe,Cyanobacteria,unclassified,Oculatellales,unclassified,Tildeniella,Tildeniella nuda,9.1,1102,451
405,Tildeniella nuda,Tildeniella_nuda,Bin.004.fastaTildeniella_nuda_assembly,TiNu_Bin.004,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Mesorhizobium,s__Mesorhizobium_D ephedrae,1,temperate,wet_wall,temperate wet wall,subaerial,,"Zurich,
Switzerland",Europe,Cyanobacteria,unclassified,Oculatellales,unclassified,Tildeniella,Tildeniella nuda,9.1,1102,451
406,Tildeniella nuda,Tildeniella_nuda,Bin.006.fastaTildeniella_nuda_assembly,TiNu_Bin.006,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Phreatobacteraceae,g__Phreatobacter,s__,1,temperate,wet_wall,temperate wet wall,subaerial,,"Zurich,
Switzerland",Europe,Cyanobacteria,unclassified,Oculatellales,unclassified,Tildeniella,Tildeniella nuda,9.1,1102,451
407,Tildeniella nuda,Tildeniella_nuda,Bin.010.fastaTildeniella_nuda_assembly,TiNu_Bin.010,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingopyxis,s__,1,temperate,wet_wall,temperate wet wall,subaerial,,"Zurich,
Switzerland",Europe,Cyanobacteria,unclassified,Oculatellales,unclassified,Tildeniella,Tildeniella nuda,9.1,1102,451
408,Tildeniella nuda,Tildeniella_nuda,Bin.003.fastaTildeniella_nuda_assembly,TiNu_Bin.003,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Leptolyngbyales,f__Leptolyngbyaceae,g__Stenomitos,s__,1,temperate,wet_wall,temperate wet wall,subaerial,,"Zurich,
Switzerland",Europe,Cyanobacteria,unclassified,Oculatellales,unclassified,Tildeniella,Tildeniella nuda,9.1,1102,451
409,Tildeniella nuda,Tildeniella_nuda,Bin.008.fastaTildeniella_nuda_assembly,TiNu_Bin.008,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__CACIAM-22H2,f__CACIAM-22H2,g__Tagaea,s__,1,temperate,wet_wall,temperate wet wall,subaerial,,"Zurich,
Switzerland",Europe,Cyanobacteria,unclassified,Oculatellales,unclassified,Tildeniella,Tildeniella nuda,9.1,1102,451
410,Tildeniella torsiva,Tildeniella_torsiva,Bin.008.fastaTildeniella_torsiva_assembly,TiTo_Bin.008,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Allorhizobium,s__Allorhizobium sp900473745,1,temperate,wet_wall,temperate wet wall,subaerial,limestone,"Kosice,
Slovakia",Europe,Cyanobacteria,unclassified,Oculatellales,unclassified,Tildeniella,Tildeniella torsiva,5.2,779,565
411,Tildeniella torsiva,Tildeniella_torsiva,Bin.007.fastaTildeniella_torsiva_assembly,TiTo_Bin.007,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Bosea,s__,1,temperate,wet_wall,temperate wet wall,subaerial,limestone,"Kosice,
Slovakia",Europe,Cyanobacteria,unclassified,Oculatellales,unclassified,Tildeniella,Tildeniella torsiva,5.2,779,565
412,Tildeniella torsiva,Tildeniella_torsiva,Bin.001.fastaTildeniella_torsiva_assembly,TiTo_Bin.001,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,s__Brevundimonas aurantiaca,1,temperate,wet_wall,temperate wet wall,subaerial,limestone,"Kosice,
Slovakia",Europe,Cyanobacteria,unclassified,Oculatellales,unclassified,Tildeniella,Tildeniella torsiva,5.2,779,565
